,BC_ALH_RES,BC_ALU_RES,BC_BR1_RES,BC_GMS_RES,BC_LDR_RES,BC_MCA_RES,BC_REV_RES,BC_SCA_RES,BC_SEV_RES,BC_SON_RES,BC_WGS_RES,BC_JHT_RES,BC_PCN_RES,BC_RUS_RES,BC_SFL_RES,BC_STC_RES
2021-11-28 00:00:00,307978.3198524536,38853.500921260216,71614.34344771186,1920098.02205256,60624.58281066904,645176.5258069013,343646.37355059444,481054.682022361,1198929.1928003596,35133.0708537864,12243.235749906891,0.0,0.0,0.0,0.0,0.0
2021-11-28 01:00:00,394211.9875333049,48282.77829966793,71733.28296744358,1924679.0344281467,60790.62430093961,644814.7043283841,343636.3882092204,513764.95445480524,1216641.7938988043,35176.23512519418,12328.82218654842,0.0,0.0,0.0,0.0,0.0
2021-11-28 02:00:00,381219.54041360086,51383.70241463822,71864.69946508126,1921082.0035581482,56160.01159437608,644818.8433416948,343358.70050040854,525575.2763395694,1215361.4450375591,35224.445728257655,12385.510353369484,0.0,0.0,0.0,0.0,0.0
2021-11-28 03:00:00,449908.58167015197,54958.728584876364,72004.82483854405,1914981.1512368156,52596.863079711344,644395.9301748722,343427.381636758,526989.3755955899,1250711.5054008772,35271.53785309182,12481.55961801594,0.0,0.0,0.0,0.0,0.0
2021-11-28 04:00:00,372739.453743243,57970.0402248932,72732.44781599162,1919261.5413938458,50801.61412541238,644245.589990523,343266.5478294515,512951.3203086061,1275498.9205183187,35269.072728489504,12515.932824741574,0.0,0.0,0.0,0.0,0.0
2021-11-28 05:00:00,351435.76888173306,62913.22217693765,73634.68141567992,1923489.9242470232,50322.76710623821,644666.879760964,343375.65390363795,523099.7061607625,1296443.5720739306,35268.23104348542,12466.314380354575,0.0,0.0,0.0,0.0,0.0
2021-11-28 06:00:00,391511.34054159897,63835.22494357853,73748.45497672643,1926382.7954193454,48985.84649386099,644240.4183629059,343418.5751917314,528769.3126690802,1285691.537869251,35390.468372598494,12498.26218897751,0.0,0.0,0.0,0.0,0.0
2021-11-28 07:00:00,516462.32910790324,67950.09991567367,74298.32887407845,1922814.0109124433,50239.71977474905,643974.8226697556,343275.4498687578,514970.1581171203,1307733.2524293743,35413.08769846218,12579.110404603276,0.0,0.0,0.0,0.0,0.0
2021-11-28 08:00:00,616671.7618814663,71403.37468924673,82002.17214941289,1921114.6792728682,48668.4919421146,644319.9454687408,343343.3609655248,518015.01317511336,1350743.1777388148,35498.42268769192,12796.172449824659,0.0,0.0,0.0,0.0,0.0
2021-11-28 09:00:00,815032.3879996284,67986.72148375343,78300.71997798298,1920166.2317513959,49050.62450123624,644342.6948686651,343565.4195864715,499382.77258849476,1404279.0363118623,35699.03716967038,13023.034571648366,0.0,0.0,0.0,0.0,0.0
2021-11-28 10:00:00,832404.6848578878,62596.97031821076,77841.04769246811,1925820.3489649515,47778.4392498481,643755.4807733386,343597.89724574384,474325.0229001162,1454333.9439235884,35768.730221981255,13142.1202595834,0.0,0.0,0.0,0.0,0.0
2021-11-28 11:00:00,915714.9642279375,65197.61490656558,88661.0101303176,1920811.4976220536,46125.6336493498,643652.567806096,343513.84159784525,453306.56190245895,1467386.141310551,35805.005874792245,13146.860575271116,0.0,0.0,0.0,0.0,0.0
2021-11-28 12:00:00,901325.9178120665,61716.344610509776,98632.06068804131,1913405.4695221575,43080.732804499836,643266.6344224877,351228.5415647802,435657.6045907742,1480576.8103381633,35975.253919815,13402.105796072772,0.0,0.0,0.0,0.0,0.0
2021-11-28 13:00:00,916722.3442686691,58665.11447724105,99299.39249687667,1909875.5880787596,41236.303250875106,643176.9161386711,367467.7592238995,396887.8868930374,1543785.273317435,35918.974727173714,13661.905577053123,0.0,0.0,0.0,0.0,0.0
2021-11-28 14:00:00,1031378.1926811008,55014.78165426762,103822.40646381375,1905560.507366401,40550.929838665535,643420.9105320593,365145.3628888567,385454.60556393926,1559039.2085023648,35917.26175464155,13937.468460301267,0.0,0.0,0.0,0.0,0.0
2021-11-28 15:00:00,1023462.5806217786,49086.18379259529,107831.52196806278,1899636.4804145095,40306.35820404591,643212.6074370097,365416.17218663386,362817.6305995799,1561251.226596569,36004.13510824127,13996.883791517977,0.0,0.0,0.0,0.0,0.0
2021-11-28 16:00:00,1172441.3516032102,44821.07546645748,101434.50382250572,1900535.4381117725,40977.81566483558,642605.158300547,367941.57551854174,350132.9355085349,1579918.0445107003,35964.14448727459,14115.566578746364,0.0,0.0,0.0,0.0,0.0
2021-11-28 17:00:00,1354838.167165651,42825.71516378104,93496.65235274284,1898037.0417371166,43719.142195099615,642729.2381854804,380853.2469204389,337281.75620558683,1569549.550999941,35906.37342244117,14251.328532416064,0.0,0.0,0.0,0.0,0.0
2021-11-28 18:00:00,1493622.2409149348,40163.0779387797,92733.79828772206,1897514.0430279803,41820.78284595066,642537.9671679832,385299.87542652676,335519.4629765544,1528342.4657132241,36137.564913315655,14581.0362771746,0.0,0.0,0.0,0.0,0.0
2021-11-28 19:00:00,1641200.359233156,36001.069340994945,86406.34550546105,1895894.143050743,43190.12983242863,642304.4896717191,387108.9901042975,338812.6727749377,1530728.7319174767,36309.08148726445,14944.370397368402,0.0,0.0,0.0,0.0,0.0
2021-11-28 20:00:00,1746569.1751101082,33669.11404595682,77099.74371647123,1896209.5780361625,41932.907866702495,641999.0053722039,380087.60052934225,330591.4744841358,1549660.3174616385,36209.076068263,14950.279514602942,0.0,0.0,0.0,0.0,0.0
2021-11-28 21:00:00,1750088.1170677515,33171.67997125688,72510.12938110509,1896740.0049720882,42255.31239799018,641488.2928939548,376925.90563684,335168.1278490225,1571687.9491906946,36154.66218898595,15183.364676766198,0.0,0.0,0.0,0.0,0.0
2021-11-28 22:00:00,1808920.465867678,33659.613384995464,72262.96106353308,1900882.865566002,42442.122812516056,642052.1873335154,372838.23294582224,345857.9414025698,1530986.435638569,36227.18586494525,15365.763459902679,0.0,0.0,0.0,0.0,0.0
2021-11-28 23:00:00,1770013.4725698368,29707.121912668674,72310.29076841527,1894286.9369738312,41798.41114736822,641942.7253872593,382151.70091854024,352614.89467888593,1534702.9451502042,36066.066073543676,15438.47404669441,0.0,0.0,0.0,0.0,0.0
2021-11-29 00:00:00,1767083.0949737492,30476.681995431303,72244.16760069768,1892389.557360608,41833.78919343922,641732.6064581366,382425.52612087363,358593.68047694187,1529614.8443670126,35902.31463532612,15536.256591920335,0.0,0.0,0.0,0.0,0.0
2021-11-29 01:00:00,1922218.7251438673,32218.62507000838,71840.22073587538,1895146.1084976306,42542.25496347057,641439.81956936,384293.8700247176,370300.6533529238,1517352.7033086827,36000.75737025475,15919.495538800025,0.0,0.0,0.0,0.0,0.0
2021-11-29 02:00:00,2188316.546122129,28218.36659868538,71786.71569506719,1897445.4873639478,40821.326058904335,641134.4913908255,386892.5343041227,398181.27611994895,1524900.1872355323,35976.108890211355,16280.696657166816,0.0,0.0,0.0,0.0,0.0
2021-11-29 03:00:00,1993738.4904289294,22524.492538569066,71500.6359726178,1897223.1936934206,40343.78056086847,641659.4849901225,380005.71092384553,364727.1676605957,1531666.0854145177,35943.635330572666,16258.869248553525,0.0,0.0,0.0,0.0,0.0
2021-11-29 04:00:00,2254964.108270577,23006.77453787281,71510.77459910212,1901150.809520599,40065.88781482891,641576.923248702,375926.7836392196,349618.8102083019,1525944.853953914,36040.18891942729,16990.53238272575,0.0,0.0,0.0,0.0,0.0
2021-11-29 05:00:00,2379295.627319329,21017.51650191954,71522.35695957979,1900443.863725113,41366.64848501354,641421.1524702115,377938.9806582377,347014.23674817453,1524417.1386858656,35963.97795618586,17436.88246145438,0.0,0.0,0.0,0.0,0.0
2021-11-29 06:00:00,2483643.8408176857,20755.014506947566,71582.46921554829,1903922.6859340407,41066.888930821304,641745.7615540394,376111.7049762081,349502.36631224863,1523318.4745956343,35877.63701054001,17485.813216670558,0.0,0.0,0.0,0.0,0.0
2021-11-29 07:00:00,2634315.825382739,24685.570666684012,71601.92552030135,1901883.0440773699,39995.41035204382,641310.0367915495,371126.24381443916,344468.10697755043,1496111.789413516,35817.550232663336,17490.528321806545,0.0,0.0,0.0,0.0,0.0
2021-11-29 08:00:00,2790585.3890384105,20709.260207748208,71552.90419578459,1903166.5200065286,39759.03047662457,640519.8773424309,369537.0461420408,333736.4482997731,1459697.6829300397,35848.1035912053,17395.207052506365,0.0,0.0,0.0,0.0,0.0
2021-11-29 09:00:00,2608449.2717810646,19355.725598166286,71473.33563506303,1904112.1133810838,39514.72859481493,640692.6362083984,372523.0173216799,325325.39180271135,1448692.4842897847,35708.871457735084,17775.111591475437,0.0,0.0,0.0,0.0,0.0
2021-11-29 10:00:00,2910985.529458097,16731.50785078246,71519.5691611045,1902966.982864872,39458.83946505073,640895.0881196812,370947.01189407514,305728.324299101,1443624.1752005871,35511.57524011153,17752.665298564403,0.0,0.0,0.0,0.0,0.0
2021-11-29 11:00:00,2506155.8919086545,20320.087195041328,71519.5691611045,1904431.4365864596,39338.577148449935,640735.4094895354,366202.55233875423,286552.206677823,1467041.2321015024,35499.28983888677,18182.787530723188,0.0,0.0,0.0,0.0,0.0
2021-11-29 12:00:00,2927658.209230997,17631.94322915913,71450.4724050443,1903200.8135650074,39373.2975696326,640157.2692398159,364844.9496249271,287394.9932443573,1485959.257320093,35554.73075181714,18035.68977757297,0.0,0.0,0.0,0.0,0.0
2021-11-29 13:00:00,2867906.085494762,17586.546709379258,71211.43357054767,1911560.3621733927,39247.10906046758,640298.5181876027,367047.553273106,272520.03626296413,1449644.1004947359,35650.24034316072,18042.03224610673,0.0,0.0,0.0,0.0,0.0
2021-11-29 14:00:00,2876853.5457847267,17828.8487574375,71577.13817339149,1905350.340574207,39349.232334928696,640590.8034696095,368658.026074425,278368.005126357,1508232.9035264775,35609.72061918393,17825.084534269212,0.0,0.0,0.0,0.0,0.0
2021-11-29 15:00:00,3050730.7738161874,18135.98182574043,72145.28415620138,1911258.0643933967,39135.74240867306,640214.1916947339,373312.3202064292,269400.15844233066,1489323.926547028,35375.19890204302,18040.938048568718,0.0,0.0,0.0,0.0,0.0
2021-11-29 16:00:00,2663684.52626393,17317.038035637328,71959.09079808209,1901031.314796286,38960.697505067,640333.7109485974,370228.8901873507,264760.8012896067,1501229.3400860243,35227.83473364699,17832.719126341995,0.0,0.0,0.0,0.0,0.0
2021-11-29 17:00:00,2865751.357585656,21018.973272841387,71512.85515302778,1899810.784128095,38967.68105883361,640078.9298156996,363758.6796558019,263697.7956147967,1536314.042719066,35284.77417689748,18153.358547779077,0.0,0.0,0.0,0.0,0.0
2021-11-29 18:00:00,2755359.807306897,19631.110130184166,72029.66474721581,1896353.7303302886,39056.013309555296,639896.3151849145,361289.6891536915,272286.6228907295,1555841.749217247,35410.209727369314,17832.682395201948,0.0,0.0,0.0,0.0,0.0
2021-11-29 19:00:00,2545284.6937041255,19245.30000723629,72086.86785123126,1893568.3844588862,39075.98778160532,640210.3976759259,360253.24278063595,271562.0837525975,1570342.1349837875,35552.22503947612,17624.225675339094,0.0,0.0,0.0,0.0,0.0
2021-11-29 20:00:00,2496069.96261019,18406.932454048972,71774.59573692716,1891709.7703329723,39228.49944028081,640709.8276553656,357291.31124700315,274797.5337378191,1589858.012843668,35761.604964580954,17582.395274001392,0.0,0.0,0.0,0.0,0.0
2021-11-29 21:00:00,2731612.990734062,19923.587400347154,71522.35695957979,1890030.8427276849,39229.14949326295,642437.3455383787,358222.748260235,278042.5968838148,1589503.8178616122,35795.81362864218,16392.667945464393,0.0,0.0,0.0,0.0,0.0
2021-11-29 22:00:00,2591688.6090508355,19088.93307814007,71307.94340688664,1886072.7900456795,40320.79461293148,642137.0834727688,357662.7713060613,277091.93102987786,1572283.9958377723,35705.051800572546,17067.552021301606,0.0,0.0,0.0,0.0,0.0
2021-11-29 23:00:00,2192044.312438867,22049.963635142765,71424.06813006048,1886777.476364167,41466.37771706309,643761.2670894308,356560.4655078137,277115.1766319648,1583770.525777691,35545.44138607993,17072.626635032495,0.0,0.0,0.0,0.0,0.0
2021-11-30 00:00:00,1899741.0027202666,23386.86935529834,71534.17887716767,1887923.938768035,43779.24286806115,642110.7347751183,357498.15683945315,281886.3985136686,1632033.3181283376,35435.152590932186,16768.66604555504,0.0,0.0,0.0,0.0,0.0
2021-11-30 01:00:00,1992314.2326005679,21479.16664591387,71403.34647465832,1885323.9327785207,47599.92696680904,644698.8626549304,363370.47857230215,287168.7103258864,1631805.2338103552,35372.24229108879,16353.124529677603,0.0,0.0,0.0,0.0,0.0
2021-11-30 02:00:00,1725360.2303059932,20251.87100672619,71605.42712128318,1885539.7358813295,48781.29811779302,643207.6186025302,365588.0596236156,287215.58633783984,1646733.5549929861,35355.95639252939,15135.589106514122,0.0,0.0,0.0,0.0,0.0
2021-11-30 03:00:00,1432528.4154872412,22088.818980591444,71468.24786208085,1884536.8128923688,49627.26913034283,643377.1991939147,362128.2629107922,291690.13192538073,1647800.9697628315,35313.7989013508,15678.338955245426,0.0,0.0,0.0,0.0,0.0
2021-11-30 04:00:00,1628893.9953772225,26706.939909274504,71520.89106642856,1879973.6589042433,49196.204908696294,643508.6054937887,354012.7765124732,293128.96099753183,1637061.5004598845,35313.742563118285,15727.369357046648,0.0,0.0,0.0,0.0,0.0
2021-11-30 05:00:00,1282879.224082176,29475.693668760734,71422.83413752726,1879763.6068189405,50427.356233568935,643234.7994466956,347542.0740623049,302003.10524569947,1646698.15598897,35323.91693244897,15433.749505325168,0.0,0.0,0.0,0.0,0.0
2021-11-30 06:00:00,1246556.2429674205,22769.039657662826,71361.86936201488,1877336.221714469,51214.191600423794,641660.0293442003,346687.6498891654,303218.3458858189,1709867.1271445947,35254.56723504115,15958.565424182225,0.0,0.0,0.0,0.0,0.0
2021-11-30 07:00:00,1102316.7233343576,23657.170845886754,71312.51214379864,1876461.9525094663,51473.77658314322,641799.3033336534,345587.5822342492,309757.81918649556,1748991.5386968013,35240.15792568193,16203.463253477772,0.0,0.0,0.0,0.0,0.0
2021-11-30 08:00:00,1198985.1875412771,24836.95355233845,71291.49399731786,1879181.5508434554,53813.119816430255,643777.901825071,345878.6153951903,313506.9096995164,1802759.3891675265,35314.57140758288,16174.061776646187,0.0,0.0,0.0,0.0,0.0
2021-11-30 09:00:00,1146088.0375192505,25791.692384479175,71314.49830196032,1875710.4848676429,54712.40167238828,643428.0103049512,353122.78459887364,319428.01068062184,1822036.9261545811,35274.0954866357,16149.723215197499,0.0,0.0,0.0,0.0,0.0
2021-11-30 10:00:00,1148552.5039878495,24648.702892111112,71314.49830196032,1876272.5081318074,58527.34285033237,641877.1529778781,353973.48514584685,328810.23893942207,1807058.6853427521,35200.83807878406,16017.21802590422,0.0,0.0,0.0,0.0,0.0
2021-11-30 11:00:00,1065102.4983460016,23051.991354767688,71220.00118371367,1877628.9834556794,60283.79078630292,643283.8736957564,355644.3577629205,335252.79997840925,1911371.460421739,35204.005650296305,15972.836773978232,0.0,0.0,0.0,0.0,0.0
2021-11-30 12:00:00,1202351.4308630521,23673.391413836634,71340.90284055365,1880715.9941352708,53587.70055821274,645766.3864561109,356374.6401469204,336924.9324333429,1974897.797457224,35213.85896156608,16492.43146286954,0.0,0.0,0.0,0.0,0.0
2021-11-30 13:00:00,1118049.961534337,25380.230847315717,71895.78428550839,1877359.972318279,56987.9982090408,639448.4612245603,362770.87213514885,356231.40700521285,1968494.9744530825,35279.27785683415,16578.61059098391,0.0,0.0,0.0,0.0,0.0
2021-11-30 14:00:00,1242772.654562452,26793.72133477151,72144.72466997619,1876066.7191522208,56114.69429476627,640394.9578699585,366232.50705103757,367888.47886120435,1948115.4040355938,35391.01249448855,16776.820553765887,0.0,0.0,0.0,0.0,0.0
2021-11-30 15:00:00,1212274.9815070145,28442.399370010127,72171.79878283605,1883265.9912969435,58719.961862102355,641237.9284039699,371105.9590729709,404903.5384606248,1949700.0674826624,35317.99755704498,16469.08334263173,0.0,0.0,0.0,0.0,0.0
2021-11-30 16:00:00,1358355.8435178932,29949.374617477442,72045.04715739358,1879799.9270787756,61948.14832530115,637852.1818807631,365063.6929718673,428479.3269993129,2037607.3217174506,35192.34536298964,16330.03565456665,0.0,0.0,0.0,0.0,0.0
2021-11-30 17:00:00,2089646.211070245,96824.5057205175,67543.67145689887,1343851.32763999,86784.6529378593,497651.52262057055,231005.5898057369,567174.2360759235,2199006.464832919,35679.89242452484,11900.48147197112,0.0,0.0,0.0,0.0,0.0
2021-11-30 18:00:00,1986212.558387732,107982.72990724031,67877.37637657397,1345573.9089503423,88499.5302609126,497135.90498012205,233465.69526199612,592486.4871528859,2165617.9017536044,35744.40653597042,11849.464105946108,0.0,0.0,0.0,0.0,0.0
2021-11-30 19:00:00,2265262.8316542706,110332.3239155971,67831.46994201887,1345223.0677633418,97772.28886445575,497078.502066565,239709.4648013022,618369.0164722173,2134412.171538907,35760.03984853502,11744.408844391888,0.0,0.0,0.0,0.0,0.0
2021-11-30 20:00:00,2102517.2151428955,114814.2759462538,67502.45430520171,1346528.927726396,99106.23574893258,496149.39587535587,246783.3296346874,610990.6749796242,2170358.117479096,35767.917145601255,11697.64034474395,0.0,0.0,0.0,0.0,0.0
2021-11-30 21:00:00,2130453.4127149996,111597.12898415746,67279.84440236638,1343760.0854518574,111588.55205272467,496523.24897391186,254788.0402735639,644050.4719264182,2195684.0892225653,35787.10445934182,11594.363892597048,0.0,0.0,0.0,0.0,0.0
2021-11-30 22:00:00,2218246.8172637997,152713.09004401468,67395.23148772526,1348646.6102657774,100243.08856690163,496351.4433686937,263020.6142936862,697566.507002407,2190756.2738354816,35731.87922582435,11596.301572397988,0.0,0.0,0.0,0.0,0.0
2021-11-30 23:00:00,2044155.005310653,169478.0595587112,67494.88689284217,1346663.1305980762,92527.65173329445,496239.8319934149,267096.7822429814,730582.783067277,2052965.3987426455,35680.659988411586,11489.49976572075,0.0,0.0,0.0,0.0,0.0
2021-12-01 00:00:00,1975652.0167041002,184692.92400888883,68136.76926328229,1345634.581289175,101066.32502552509,495884.96710827824,273988.5385425442,739404.6416926611,2039551.6258158966,35759.49667738019,11362.764942993374,0.0,0.0,0.0,0.0,0.0
2021-12-01 01:00:00,1998585.3935071232,187164.4038811619,68776.63012873696,1346503.5691720303,93257.21758499178,495968.4939769896,282347.5236407536,739610.7028549142,1989928.3721859772,35882.44628994738,11517.618707270223,0.0,0.0,0.0,0.0,0.0
2021-12-01 02:00:00,1978507.7179167306,237977.1006882748,83267.63970783663,1348885.5668290064,78715.76489584438,495816.49005671433,286718.4662092056,730632.9163572507,1954699.2268142363,35951.3952429363,11836.412551877831,0.0,0.0,0.0,0.0,0.0
2021-12-01 03:00:00,2007321.7590840228,249007.45558627634,82344.49045717705,1350653.2379597607,80929.68387081812,496179.49168655317,291536.6297486944,688442.6085241067,1866465.0183203195,35941.11472393451,12456.285029942941,0.0,0.0,0.0,0.0,0.0
2021-12-01 04:00:00,2336898.834262367,244818.10251422878,81991.56958470952,1349520.722326588,79779.63669851446,496169.5300350904,293390.0544747112,746024.6231444968,1850395.1340078365,35894.06965490358,12606.152806871534,0.0,0.0,0.0,0.0,0.0
2021-12-01 05:00:00,2432048.016952279,237751.09088958555,86737.01019716085,1352516.4754403247,84680.52504835725,495655.0200018243,307342.15821900056,752236.0181640992,1819739.8939873911,35994.69028668818,12868.318758309772,0.0,0.0,0.0,0.0,0.0
2021-12-01 06:00:00,2317621.080764223,253854.8068979889,91818.18164151422,1360026.7339024367,79959.38173864498,495622.1873917,314833.73634537705,758845.1510305877,1800411.9890452167,35913.47755243456,12826.55591331529,0.0,0.0,0.0,0.0,0.0
2021-12-01 07:00:00,2457731.1157335322,232171.9150372397,93881.53522082356,1359575.0978287475,76932.30822381824,495554.6941385128,327035.37685979274,725634.5985801828,1782148.3247977435,35968.26999660848,12545.795930680177,0.0,0.0,0.0,0.0,0.0
2021-12-01 08:00:00,2553855.895197621,218418.79524674002,98990.93639519894,1358090.5046634832,82898.21975396892,495567.02268202376,337670.7099254678,712129.0873488111,1728865.5547157922,36300.940287636324,12598.039110251495,0.0,0.0,0.0,0.0,0.0
2021-12-01 09:00:00,2723796.379388855,190061.59009624014,110236.00167718534,1354288.4114948325,81096.69003839405,495700.64155774005,348116.49423621636,740957.9598574173,1740236.8323642614,36547.657555661426,13064.237601266304,0.0,0.0,0.0,0.0,0.0
2021-12-01 10:00:00,2670349.9891782342,216772.44214042358,128614.17367062268,1351274.6737640193,74452.09177558732,495878.98340306425,366937.5036821337,775940.98202406,1778825.236981804,36524.806296237955,13091.656974091207,0.0,0.0,0.0,0.0,0.0
2021-12-01 11:00:00,2647201.327627034,211428.44873093994,140403.45903874445,1348534.230048972,71219.38975911883,496947.0689047609,396278.38520498126,750092.3831770933,1787811.800197506,36474.09645181099,12842.925963372443,0.0,0.0,0.0,0.0,0.0
2021-12-01 12:00:00,2843449.0712357503,215331.70188106305,188373.51359463873,1346240.1309098525,79073.75181902324,497494.1209343159,421002.37526031607,774452.0353528778,1803474.677459455,36874.86075052431,12478.39023668872,0.0,0.0,0.0,0.0,0.0
2021-12-01 13:00:00,2987055.413889878,257081.6869357494,231122.1587532701,1343660.1120877229,75153.67480605167,499311.9091897844,444724.4842826677,804856.914662514,1921704.4233990442,37135.15819865155,12219.64841809505,0.0,0.0,0.0,0.0,0.0
2021-12-01 14:00:00,2663447.009452757,251991.36627176087,253177.68496374253,1344088.691333419,73368.99924055999,501254.7752229114,456587.3305763809,968767.1274521274,1841526.0221227428,37165.717886030856,12307.236269440422,0.0,0.0,0.0,0.0,0.0
2021-12-01 15:00:00,2712131.438592003,215709.00947606182,271156.68118626217,1346195.510475873,70725.83632149064,505166.9209774665,480919.8305646451,947298.7537509829,1856782.5439569545,37316.307949295675,11950.720072842594,0.0,0.0,0.0,0.0,0.0
2021-12-01 16:00:00,2476833.7404951192,232809.6377391122,302220.8074012402,1347120.7191342495,67385.90853629002,508223.8870317878,502990.95973129163,1090086.1131209985,1883354.4392172145,37489.62721186954,11942.302912042478,0.0,0.0,0.0,0.0,0.0
2021-12-01 17:00:00,2335763.532023766,275957.45141893986,314447.9299288365,1345906.8147607339,64772.55398840659,513938.56737938744,525733.4844960563,1029407.7364512653,1943987.2628871554,37673.25351469491,12223.33658279347,0.0,0.0,0.0,0.0,0.0
2021-12-01 18:00:00,2259679.35039926,278315.6592443378,332614.5263118859,1344530.9814388317,63125.852413804765,518291.0644407152,553342.3133944989,899321.9132535559,1902402.9184626257,38135.39922706036,12273.223608658242,0.0,0.0,0.0,0.0,0.0
2021-12-01 19:00:00,2235858.23431907,227224.7697790361,301066.31709722837,1344462.1316274563,62191.96862908784,524631.0963986728,561710.9318449112,824252.7526038309,1902073.6746173727,38319.33303013894,12531.729760661045,0.0,0.0,0.0,0.0,0.0
2021-12-01 20:00:00,2291687.908701345,222435.67179364077,276345.20409672183,1342668.1229048097,70461.83534309518,537227.5832163967,581546.1015435682,757830.1584358531,1923948.8022936068,38306.28514738187,12851.959947987394,0.0,0.0,0.0,0.0,0.0
2021-12-01 21:00:00,2215900.158737822,220271.81691667563,298324.9497520461,1342673.8435937583,66805.3040053786,540915.6358112526,589743.7885522163,783522.1114293748,1950148.9374132245,38217.15952867663,12939.369250107768,0.0,0.0,0.0,0.0,0.0
2021-12-01 22:00:00,2216330.879257563,238674.4146792231,249339.18334790203,1344206.8330635165,64720.044218178045,544751.4491534283,603170.93880836,743366.57326608,1940128.6478513542,38360.181222869294,12970.210165378578,0.0,0.0,0.0,0.0,0.0
2021-12-01 23:00:00,1940075.2331121536,256849.96502759063,228162.90549893986,1344120.0458814572,63651.909102222875,547229.8744774854,646459.4822680979,713354.1873847562,2027360.9862372999,38375.99888036294,12820.867384879137,0.0,0.0,0.0,0.0,0.0
2021-12-02 00:00:00,1828706.1448867358,230341.80369100603,189406.8797386314,1344290.9360903637,62683.101720233004,546740.5373439012,685496.0290914734,688278.3289647821,1960689.678993438,38202.01391320674,13325.731364595227,0.0,0.0,0.0,0.0,0.0
2021-12-02 01:00:00,1818179.2014648295,178956.3285132365,158138.52709088207,1343888.12463888,60935.197987915715,547296.2349664071,698660.3760140545,692945.833444168,1939982.0006667704,38229.37662613754,13705.37354033917,0.0,0.0,0.0,0.0,0.0
2021-12-02 02:00:00,1814759.4353076005,166476.6614867307,132195.6024637203,1342859.5222536263,60033.493322635346,548564.7504966636,690343.3389361058,657828.3869594235,1933349.832984831,38281.13235325911,14106.571598979783,0.0,0.0,0.0,0.0,0.0
2021-12-02 03:00:00,1728719.6120000568,152231.64468134733,97444.18829004306,1343204.807752448,59587.788150371576,552407.1672856458,735306.5113298907,643753.1264295779,1832081.730016039,37916.75474154555,14293.903928077638,0.0,0.0,0.0,0.0,0.0
2021-12-02 04:00:00,1708777.045902891,143414.71581653162,80633.6524109055,1345327.2874490253,59466.50858600855,548498.0365427657,741650.7894945904,627466.8547910131,1853617.894028083,37959.533930492056,13939.708735280554,0.0,0.0,0.0,0.0,0.0
2021-12-02 05:00:00,1762711.0400125494,137664.93363456315,73680.84224299468,1344962.6765407065,59453.43825875153,549790.4081000459,765259.525042696,573195.8372631939,1771885.9813017256,38116.373000714884,14238.786050663468,0.0,0.0,0.0,0.0,0.0
2021-12-02 06:00:00,1667705.6907995408,122531.3990346922,66976.08516274237,1342178.8000548836,59284.503802373314,549524.0019262796,769932.1588914463,549234.3439422748,1716916.177974509,37967.23511137209,15318.028295349337,0.0,0.0,0.0,0.0,0.0
2021-12-02 07:00:00,1709514.75204254,111686.2087737385,66906.16234061072,1340543.1258306631,59095.434777456416,554333.6422337476,806918.08428945,531737.8919272814,1676356.158119869,37775.062571724084,14883.627016335951,0.0,0.0,0.0,0.0,0.0
2021-12-02 08:00:00,1652021.6956743256,102234.92415176547,67095.8985906483,1340476.5239360305,59238.06499830403,548316.9568786038,803510.1709785375,519243.577944095,1660558.763020582,37704.86356288321,15040.493586546354,0.0,0.0,0.0,0.0,0.0
2021-12-02 09:00:00,2025005.9914221887,93410.77386182356,67047.2365450115,1341816.795432174,58803.82353412466,556325.2337682729,757621.149366649,512855.8285045699,1564956.985356859,37392.13425435067,14765.605486456298,0.0,0.0,0.0,0.0,0.0
2021-12-02 10:00:00,1856894.67139614,84368.1956725472,66885.78866559315,1340121.0497546617,58714.779862103955,548622.6013765176,745497.2257470562,507334.7602544657,1602949.5260333018,37446.40022376164,15148.027462873364,0.0,0.0,0.0,0.0,0.0
2021-12-02 11:00:00,1744595.5476174199,87589.33542318478,66894.81272626593,1339811.2089894344,58684.847874367704,544960.5707991156,721584.8847045036,505047.76945839793,1618909.9995632397,37150.243743350155,15284.870402316688,0.0,0.0,0.0,0.0,0.0
2021-12-02 12:00:00,1980541.7683224753,83451.57652430265,67237.52144227683,1338956.9957520636,58653.81531175172,551112.5200700592,677976.1080215775,495754.4112338482,1606370.7295008874,36997.44532713273,15577.793538643436,0.0,0.0,0.0,0.0,0.0
2021-12-02 13:00:00,1808160.3341291433,80070.16841730784,67105.08331020603,1340009.0175825763,58625.393962607486,548976.8122063406,642034.697539411,495017.09263011377,1608461.4772205362,37314.57639299517,15281.628727520592,0.0,0.0,0.0,0.0,0.0
2021-12-02 14:00:00,2039391.3592947333,79200.69368254271,67001.56909622469,1339667.5724233238,58552.96365175825,581423.2055240864,625640.7466869368,491186.4455366188,1612542.7996839643,36687.05303069232,15755.306759138906,0.0,0.0,0.0,0.0,0.0
2021-12-02 15:00:00,1863872.2329433681,77990.41233263505,67029.10046175719,1338577.7312836498,58502.713027367776,593904.4375769906,627694.3271344142,492867.0474722806,1631721.758116186,36581.53008664322,16243.949605118845,0.0,0.0,0.0,0.0,0.0
