,transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,summer_capacity,winter_capacity,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes
6377,29733,60L050,BC Hydro,BC,British Columbia,1,ac,2.423,1.495,2.423,1.495,69,0.93,48,52,Murrin,BC_MUR_DSS,Dal Grauer,BC_DGR_DSS,NULL
6378,29734,60L051,BC Hydro,BC,British Columbia,1,ac,2.456,1.516,2.456,1.516,69,0.94,48,52,Murrin,BC_MUR_DSS,Dal Grauer,BC_DGR_DSS,NULL
6379,29735,60L052,BC Hydro,BC,British Columbia,1,ac,2.606,1.609,2.606,1.609,69,1.00,48,52,Murrin,BC_MUR_DSS,Dal Grauer,BC_DGR_DSS,NULL
6380,29736,60L053,BC Hydro,BC,British Columbia,1,ac,2.459,1.518,2.459,1.518,69,0.94,48,52,Murrin,BC_MUR_DSS,Dal Grauer,BC_DGR_DSS,NULL
6381,29737,60L054,BC Hydro,BC,British Columbia,1,ac,0.680,0.420,2.680,1.654,69,1.03,47,60,Simon Fraser University JCT,BC_SFU_JCT,Petro Canada Products,BC_PCP_ISS,NULL
6382,29738,60L054,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,2.680,1.654,69,1.03,43,55,Barnard,BC_BND_DSS,Simon Fraser University JCT,BC_SFU_JCT,NULL
6383,29739,60L054SFU,BC Hydro,BC,British Columbia,1,ac,1.476,0.911,1.476,0.911,69,0.57,54,65,Simon Fraser University JCT,BC_SFU_JCT,Simon Fraser University,BC_SFU_DSS,NULL
6384,29740,60L055,BC Hydro,BC,British Columbia,1,ac,18.705,11.546,18.705,11.546,69,7.19,56,64,Jamie Creek GS,BC_JME_GSS,Lajoie GS,BC_LAJ_GSS,NULL
6385,29741,60L056,BC Hydro,BC,British Columbia,1,ac,8.410,5.191,8.410,5.191,69,3.23,63,66,Sperling,BC_SPG_DSS,University of BC,BC_UNY_DSS,NULL
6386,29742,60L057,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,5.950,3.673,69,2.29,72,77,Sperling,BC_SPG_DSS,Camosun,BC_CSN_DSS,NULL
6387,29743,60L057,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,5.950,3.673,69,2.29,91,109,Camosun,BC_CSN_DSS,South Campus JCT,BC_UNS_JCT,NULL
6388,29744,60L057,BC Hydro,BC,British Columbia,1,ac,1.950,1.204,5.950,3.673,69,2.29,50,53,South Campus JCT,BC_UNS_JCT,University of BC,BC_UNY_DSS,NULL
6389,29745,60L057UNS,BC Hydro,BC,British Columbia,1,ac,0.412,0.254,0.412,0.254,69,0.16,47,60,South Campus JCT,BC_UNS_JCT,South Campus,BC_UNS_DSS,NULL
6390,29746,60L058,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,8.000,4.938,69,3.07,79,101,Tsawassen JCT,BC_TSW_JCT,Delta Port Terminal JCT,BC_DPT_JCT,NULL
6391,29747,60L058,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,8.000,4.938,69,3.07,79,101,Arnott,BC_ARN_DSS,Tsawassen JCT,BC_TSW_JCT,NULL
6392,29748,60L058DPT,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,63,66,Delta Port Terminal JCT,BC_DPT_JCT,Delta Port Terminal,BC_DPT_DSS,NULL
6393,29749,60L058TSW,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,2.000,1.235,69,0.77,79,101,Tsawassen JCT,BC_TSW_JCT,Tsawassen,BC_TSW_DSS,NULL
6394,29750,60L058WTL,BC Hydro,BC,British Columbia,1,ac,1.204,0.743,1.204,0.743,69,0.46,79,101,Delta Port Terminal JCT,BC_DPT_JCT,Westshore Terminals,BC_WTL_ISS,NULL
6395,29751,60L059,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,17.750,10.957,69,6.82,91,109,Canadian Auto Parts Toyota JCT,BC_CAN_JCT,Arnott,BC_ARN_DSS,NULL
6396,29752,60L059,BC Hydro,BC,British Columbia,1,ac,0.400,0.247,17.750,10.957,69,6.82,91,109,Tilbury JCT,BC_TLB_JCT,Canadian Auto Parts Toyota JCT,BC_CAN_JCT,NULL
6397,29753,60L059,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,17.750,10.957,69,6.82,79,101,Tsawassen JCT,BC_TSW_JCT,Delta Port Terminal JCT,BC_DPT_JCT,NULL
6398,29754,60L059,BC Hydro,BC,British Columbia,1,ac,0.500,0.309,17.750,10.957,69,6.82,47,60,Lantic Real Property JCT,BC_LRP_JCT,Lehigh Heidelberg JCT,BC_LNH_JCT,NULL
6399,29755,60L059,BC Hydro,BC,British Columbia,1,ac,1.100,0.679,17.750,10.957,69,6.82,91,109,Lehigh Heidelberg JCT,BC_LNH_JCT,Tilbury JCT,BC_TLB_JCT,NULL
6400,29756,60L059,BC Hydro,BC,British Columbia,1,ac,5.750,3.549,17.750,10.957,69,6.82,79,101,Arnott,BC_ARN_DSS,Tsawassen JCT,BC_TSW_JCT,NULL
6401,29757,60L059BCI,BC Hydro,BC,British Columbia,1,ac,0.400,0.247,0.400,0.247,69,0.15,47,60,Buckeye,BC_BCI_ISS,Lantic Real Property JCT,BC_LRP_JCT,NULL
6402,29758,60L059CAN,BC Hydro,BC,British Columbia,1,ac,0.010,0.006,0.010,0.006,69,0.00,91,109,Canadian Auto Parts Toyota JCT,BC_CAN_JCT,Canadian Auto Parts Toyota,BC_CAN_ISS,NULL
6403,29759,60L059LNH,BC Hydro,BC,British Columbia,1,ac,0.200,0.123,0.200,0.123,69,0.08,47,60,Lehigh Heidelberg JCT,BC_LNH_JCT,Lehigh Heidelberg,BC_LNH_ISS,NULL
6404,29760,60L059LRP,BC Hydro,BC,British Columbia,1,ac,0.020,0.012,0.020,0.012,69,0.01,47,60,Lantic Real Property JCT,BC_LRP_JCT,Lantic Real Property,BC_LRP_ISS,NULL
6405,29761,60L059TLB,BC Hydro,BC,British Columbia,1,ac,0.500,0.309,0.500,0.309,69,0.19,91,109,Tilbury JCT,BC_TLB_JCT,Tilbury,BC_TLB_ISS,NULL
6406,29762,60L059TSW,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,3.000,1.852,69,1.15,79,101,Tsawassen JCT,BC_TSW_JCT,Tsawassen,BC_TSW_DSS,NULL
6407,29763,60L060,BC Hydro,BC,British Columbia,1,ac,4.166,2.572,4.166,2.572,69,1.60,79,95,Newell,BC_NEL_DSS,New Westminster,BC_NWR_DSS,NULL
6408,29764,60L061,BC Hydro,BC,British Columbia,1,ac,3.111,1.920,3.111,1.920,69,1.20,91,110,Walters,BC_WLT_DSS,North Vancouver,BC_NVR_DSS,NULL
6409,29765,60L062,BC Hydro,BC,British Columbia,1,ac,2.390,1.475,3.390,2.093,69,1.30,91,110,Walters,BC_WLT_DSS,Neptune Bulk Terminal JCT,BC_LCS_JCT,NULL
6410,29766,60L062,BC Hydro,BC,British Columbia,1,ac,0.500,0.309,3.390,2.093,69,1.30,91,110,Saskatchewan Wheat Pool JCT,BC_SWP_JCT,North Vancouver,BC_NVR_DSS,NULL
6411,29767,60L062,BC Hydro,BC,British Columbia,1,ac,0.500,0.309,3.390,2.093,69,1.30,91,110,Neptune Bulk Terminal JCT,BC_LCS_JCT,Saskatchewan Wheat Pool JCT,BC_SWP_JCT,NULL
6412,29768,60L062LCS,BC Hydro,BC,British Columbia,1,ac,0.121,0.075,0.121,0.075,69,0.05,53,65,Neptune Bulk Terminal JCT,BC_LCS_JCT,Neptune Bulk Terminal,BC_LCS_ISS,NULL
6413,29769,60L062SWP,BC Hydro,BC,British Columbia,1,ac,0.426,0.263,0.426,0.263,69,0.16,79,101,Saskatchewan Wheat Pool JCT,BC_SWP_JCT,Saskatchewan Wheat Pool,BC_SWP_ISS,NULL
6414,29770,60L063,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,4.880,3.012,69,1.88,94,113,North Vancouver,BC_NVR_DSS,James Richardson JCT,BC_JRI_JCT,NULL
6415,29771,60L063,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,4.880,3.012,69,1.88,94,113,Vancouver Shipyards JCT,BC_VSY_JCT,Northgate,BC_NOR_DSS,NULL
6416,29772,60L063,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,4.880,3.012,69,1.88,94,113,James Richardson JCT,BC_JRI_JCT,Vancouver Dry Dock JCT,BC_VDK_JCT,NULL
6417,29773,60L063,BC Hydro,BC,British Columbia,1,ac,1.880,1.160,4.880,3.012,69,1.88,94,113,Vancouver Dry Dock JCT,BC_VDK_JCT,Vancouver Shipyards JCT,BC_VSY_JCT,NULL
6418,29774,60L063JRI,BC Hydro,BC,British Columbia,1,ac,0.418,0.258,0.418,0.258,69,0.16,54,63,James Richardson JCT,BC_JRI_JCT,James Richardson,BC_JRI_DSS,NULL
6419,29775,60L063VDK,BC Hydro,BC,British Columbia,1,ac,0.388,0.240,0.388,0.240,69,0.15,36,39,Vancouver Dry Dock JCT,BC_VDK_JCT,Vancouver Dry Dock,BC_VDK_ISS,NULL
6420,29776,60L063VSY,BC Hydro,BC,British Columbia,1,ac,0.098,0.060,0.098,0.060,69,0.04,36,39,Vancouver Shipyards JCT,BC_VSY_JCT,Vancouver Shipyards,BC_VSY _ISS,NULL
6421,29777,60L064,BC Hydro,BC,British Columbia,1,ac,8.853,5.465,8.853,5.465,69,3.40,84,104,Capilano,BC_CAP_DSS,Walters,BC_WLT_DSS,NULL
6422,29778,60L065,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,7.540,4.654,69,2.90,118,162,Hillcrest JCT,BC_HCT_JCT,Cypress,BC_CYP_DSS,NULL
6423,29779,60L065,BC Hydro,BC,British Columbia,1,ac,5.540,3.420,7.540,4.654,69,2.90,79,101,John Lawson,BC_JLN_DSS,Hillcrest JCT,BC_HCT_JCT,NULL
6424,29780,60L065HCT,BC Hydro,BC,British Columbia,1,ac,0.017,0.011,0.017,0.011,69,0.01,36,39,Hillcrest JCT,BC_HCT_JCT,Hillcrest,BC_HCT_DSS,NULL
6425,29781,60L066,BC Hydro,BC,British Columbia,1,ac,4.784,2.953,9.567,5.906,69,3.68,79,101,Capilano,BC_CAP_DSS,Capilano Pumps JCT,BC_CPS_JCT,NULL
6426,29782,60L066,BC Hydro,BC,British Columbia,1,ac,4.784,2.953,9.567,5.906,69,3.68,79,101,Capilano Pumps JCT,BC_CPS_JCT,Glenmore BCH,BC_GLR_DSS,NULL
6427,29783,60L066CPS,BC Hydro,BC,British Columbia,1,ac,0.510,0.315,0.510,0.315,69,0.20,58,61,Capilano Pumps JCT,BC_CPS_JCT,Capilano Pumps,BC_CPS_DSS,NULL
6428,29784,60L067,BC Hydro,BC,British Columbia,1,ac,5.790,3.574,11.581,7.149,69,4.45,79,95,Newell,BC_NEL_DSS,Kruger Products JCT,BC_SCP_JCT,NULL
6429,29785,60L067,BC Hydro,BC,British Columbia,1,ac,5.790,3.574,11.581,7.149,69,4.45,91,110,Kruger Products JCT,BC_SCP_JCT,Royal 2,BC_RO2_DSS,NULL
6430,29786,60L067SCP,BC Hydro,BC,British Columbia,1,ac,0.038,0.023,0.038,0.023,69,0.01,36,39,Kruger Products JCT,BC_SCP_JCT,Kruger Products,BC_SCP_ISS,NULL
6431,29787,60L068,BC Hydro,BC,British Columbia,1,ac,6.490,4.006,11.490,7.093,69,4.42,91,110,Cheekye,BC_CKY_DSS,Mamquam JCT,BC_MAM_JCT,NULL
6432,29788,60L068,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,11.490,7.093,69,4.42,47,60,Upper Mamquam JCT,BC_UMH_JCT,Squamish,BC_SQH_DSS,NULL
6433,29789,60L068,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,11.490,7.093,69,4.42,91,110,Mamquam JCT,BC_MAM_JCT,Upper Mamquam JCT,BC_UMH_JCT,NULL
6434,29790,60L069,BC Hydro,BC,British Columbia,1,ac,14.500,8.951,44.500,27.469,69,17.10,91,110,Squamish,BC_SQH_DSS,Britannia JCT,BC_BTA_JCT,NULL
6435,29791,60L069,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,44.500,27.469,69,17.10,54,65,Furry Creek JCT,BC_FRC_JCT,Furry Creek GS JCT,BC_FRI_JCT,NULL
6436,29792,60L069,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,44.500,27.469,69,17.10,91,110,Britannia JCT,BC_BTA_JCT,Furry Creek JCT,BC_FRC_JCT,NULL
6437,29793,60L069,BC Hydro,BC,British Columbia,1,ac,15.000,9.259,44.500,27.469,69,17.10,54,65,Lions Bay JCT,BC_LBY_JCT,Horsheshoe Bay,BC_HSB_DSS,NULL
6438,29794,60L069,BC Hydro,BC,British Columbia,1,ac,7.000,4.321,44.500,27.469,69,17.10,54,65,Porteau Cove JCT,BC_PTO_JCT,Lions Bay JCT,BC_LBY_JCT,NULL
6439,29795,60L069,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,44.500,27.469,69,17.10,54,65,Furry Creek GS JCT,BC_FRI_JCT,Porteau Cove JCT,BC_PTO_JCT,NULL
6440,29796,60L069BTA,BC Hydro,BC,British Columbia,1,ac,0.176,0.109,0.176,0.109,69,0.07,46,55,Britannia JCT,BC_BTA_JCT,Britannia,BC_BTA_DSS,NULL
6441,29797,60L069FRC,BC Hydro,BC,British Columbia,1,ac,0.048,0.030,0.048,0.030,69,0.02,36,39,Furry Creek JCT,BC_FRC_JCT,Furry Creek,BC_FRC_DSS,NULL
6442,29798,60L069FRI,BC Hydro,BC,British Columbia,1,ac,0.048,0.030,0.048,0.030,69,0.02,29,48,Furry Creek GS JCT,BC_FRI_JCT,Furry Creek GS,BC_FRI_GSS,NULL
6443,29799,60L069LBY,BC Hydro,BC,British Columbia,1,ac,0.026,0.016,0.026,0.016,69,0.01,36,39,Lions Bay JCT,BC_LBY_JCT,Lions Bay,BC_LBY_DSS,NULL
6444,29800,60L069PTO,BC Hydro,BC,British Columbia,1,ac,0.014,0.008,0.014,0.008,69,0.01,36,39,Porteau Cove JCT,BC_PTO_JCT,Porteau Cove,BC_PTO_DSS,NULL
6445,29801,60L070,BC Hydro,BC,British Columbia,1,ac,7.020,4.333,12.020,7.420,69,4.62,79,101,Cheekye,BC_CKY_DSS,Mamquam JCT,BC_MAM_JCT,NULL
6446,29802,60L070,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,12.020,7.420,69,4.62,47,60,Upper Mamquam JCT,BC_UMH_JCT,Squamish,BC_SQH_DSS,NULL
6447,29803,60L070,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,12.020,7.420,69,4.62,79,101,Mamquam JCT,BC_MAM_JCT,Upper Mamquam JCT,BC_UMH_JCT,NULL
6448,29804,60L071,BC Hydro,BC,British Columbia,1,ac,4.300,2.654,7.320,4.519,69,2.81,87,101,Big Bend,BC_BBS_DSS,Annacis Island JCT,BC_ANN_JCT,NULL
6449,29805,60L071,BC Hydro,BC,British Columbia,1,ac,0.200,0.123,7.320,4.519,69,2.81,87,101,Annacis Island JCT,BC_ANN_JCT,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,NULL
6450,29806,60L071,BC Hydro,BC,British Columbia,1,ac,2.820,1.741,7.320,4.519,69,2.81,87,101,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,Ingledow,BC_ING_DSS,NULL
6451,29807,60L071ANN,BC Hydro,BC,British Columbia,1,ac,0.054,0.034,0.054,0.034,69,0.02,87,101,Annacis Island JCT,BC_ANN_JCT,Annacis Island,BC_ANN_DSS,NULL
6452,29808,60L071AWT,BC Hydro,BC,British Columbia,1,ac,1.547,0.955,1.547,0.955,69,0.59,54,65,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,Annacis Island Wastewater Treatment Plant,BC_AWT_ISS,NULL
6453,29809,60L072,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,47,80,Mamquam JCT,BC_MAM_JCT,Mamquam GS,BC_MAM_GSS,NULL
6454,29810,60L073,BC Hydro,BC,British Columbia,1,ac,6.040,3.728,19.040,11.753,69,7.32,113,140,Ingledow,BC_ING_DSS,Surrey JCT,BC_SRY_JCT,NULL
6455,29811,60L073,BC Hydro,BC,British Columbia,1,ac,13.000,8.025,19.040,11.753,69,7.32,98,103,Surrey JCT,BC_SRY_JCT,White Rock,BC_WRK_DSS,NULL
6456,29812,60L073SRY,BC Hydro,BC,British Columbia,1,ac,2.456,1.516,2.456,1.516,69,0.94,23,31,Surrey JCT,BC_SRY_JCT,Surrey,BC_SRY_DSS,NULL
6457,29813,60L074,BC Hydro,BC,British Columbia,1,ac,9.000,5.556,15.040,9.284,69,5.78,91,110,Surrey JCT,BC_SRY_JCT,Nicomekl JCT,BC_NKL_JCT,NULL
6458,29814,60L074,BC Hydro,BC,British Columbia,1,ac,6.040,3.728,15.040,9.284,69,5.78,113,140,Ingledow,BC_ING_DSS,Surrey JCT,BC_SRY_JCT,NULL
6459,29815,60L074NKL,BC Hydro,BC,British Columbia,1,ac,0.026,0.016,0.026,0.016,69,0.01,86,109,Nicomekl JCT,BC_NKL_JCT,Nicomekl,BC_NKL_DSS,NULL
6460,29816,60L074SRY,BC Hydro,BC,British Columbia,1,ac,2.446,1.510,2.446,1.510,69,0.94,23,31,Surrey JCT,BC_SRY_JCT,Surrey,BC_SRY_DSS,NULL
6461,29817,60L075,BC Hydro,BC,British Columbia,1,ac,1.960,1.210,1.960,1.210,69,0.75,47,60,Chevron,BC_CVN_ISS,Shelburn,BC_SHL_DSS,NULL
6462,29818,60L076,BC Hydro,BC,British Columbia,1,ac,6.172,3.810,6.172,3.810,69,2.37,43,55,Horne Payne,BC_HPN_DSS,Chevron,BC_CVN_ISS,NULL
6463,29819,60L077,BC Hydro,BC,British Columbia,1,ac,3.225,1.991,3.225,1.991,69,1.24,79,101,New Westminster,BC_NWR_DSS,Royal 2,BC_RO2_DSS,NULL
6464,29820,60L078,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,47,80,Upper Mamquam JCT,BC_UMH_JCT,Upper Mamquam GS,BC_UMH_GSS,NULL
6465,29821,60L079,BC Hydro,BC,British Columbia,1,ac,13.000,8.025,18.010,11.117,69,6.92,79,95,Scott JCT,BC_SCT_JCT,Harvie Road JCT,BC_HRD_JCT,NULL
6466,29822,60L079,BC Hydro,BC,British Columbia,1,ac,4.010,2.475,18.010,11.117,69,6.92,79,95,Harvie Road JCT,BC_HRD_JCT,Port Kells JCT,BC_PKL_JCT,NULL
6467,29823,60L079,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,18.010,11.117,69,6.92,115,139,Ingledow,BC_ING_DSS,Scott JCT,BC_SCT_JCT,NULL
6468,29824,60L079HRD,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,36,39,Harvie Road JCT,BC_HRD_JCT,Harvie Road,BC_HRD_DSS,NULL
6469,29825,60L079SCT,BC Hydro,BC,British Columbia,1,ac,2.980,1.840,2.980,1.840,69,1.15,36,39,Scott JCT,BC_SCT_JCT,Scott,BC_SCT_DSS,NULL
6470,29826,60L080,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,18.920,11.679,69,7.27,79,95,Port Kells Pumping JCT,BC_PKP_JCT,Port Kells JCT,BC_PKL_JCT,NULL
6471,29827,60L080,BC Hydro,BC,British Columbia,1,ac,15.920,9.827,18.920,11.679,69,7.27,79,95,Scott JCT,BC_SCT_JCT,Port Kells Pumping JCT,BC_PKP_JCT,NULL
6472,29828,60L080,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,18.920,11.679,69,7.27,115,139,Ingledow,BC_ING_DSS,Scott JCT,BC_SCT_JCT,NULL
6473,29829,60L080PKP,BC Hydro,BC,British Columbia,1,ac,0.368,0.227,0.368,0.227,69,0.14,36,39,Port Kells Pumping JCT,BC_PKP_JCT,Port Kells Pumping,BC_PKP_DSS,NULL
6474,29830,60L080SCT,BC Hydro,BC,British Columbia,1,ac,3.013,1.860,3.013,1.860,69,1.16,36,39,Scott JCT,BC_SCT_JCT,Scott,BC_SCT_DSS,NULL
6475,29831,60L082,BC Hydro,BC,British Columbia,1,ac,8.881,5.482,8.881,5.482,69,3.41,79,95,Ruskin GS,BC_RUS_GSS,Silverdale,BC_SVD_DSS,NULL
6476,29832,60L083,BC Hydro,BC,British Columbia,1,ac,8.891,5.488,8.891,5.488,69,3.42,68,88,Keating,BC_KTG_DSS,Sidney,BC_SNY_DSS,NULL
6477,29833,60L085,BC Hydro,BC,British Columbia,1,ac,9.415,5.812,9.415,5.812,69,3.62,81,104,Kidd #1,BC_KI1_DSS,Big Bend,BC_BBS_DSS,NULL
6478,29834,60L087,BC Hydro,BC,British Columbia,1,ac,8.874,5.478,8.874,5.478,69,3.41,69,88,Keating,BC_KTG_DSS,Sidney,BC_SNY_DSS,NULL
6479,29835,60L089,BC Hydro,BC,British Columbia,1,ac,5.340,3.296,5.340,3.296,69,2.05,40,51,Cypress,BC_CYP_DSS,Horsheshoe Bay,BC_HSB_DSS,NULL
6480,29836,60L090,BC Hydro,BC,British Columbia,1,ac,0.450,0.278,3.580,2.210,69,1.38,146,177,Walters,BC_WLT_DSS,Canexus Corporation JCT,BC_NXC_JCT,NULL
6481,29837,60L090,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,3.580,2.210,69,1.38,115,139,Canexus Corporation JCT,BC_NXC_JCT,Deep Cove,BC_DCV_DSS,NULL
6482,29838,60L090,BC Hydro,BC,British Columbia,1,ac,0.130,0.080,3.580,2.210,69,1.38,115,139,Erco Worldwide JCT,BC_ERW_JCT,Erco Worldwide,BC_ERW_ISS,NULL
6483,29839,60L090NXC,BC Hydro,BC,British Columbia,1,ac,0.150,0.093,0.950,0.586,69,0.37,115,139,Erco Worldwide JCT,BC_ERW_JCT,Canexus Corporation,BC_NXC_ISS,NULL
6484,29840,60L090NXC,BC Hydro,BC,British Columbia,1,ac,0.800,0.494,0.950,0.586,69,0.37,115,139,Canexus Corporation JCT,BC_NXC_JCT,Erco Worldwide JCT,BC_ERW_JCT,NULL
6485,29841,60L091,BC Hydro,BC,British Columbia,1,ac,2.110,1.303,2.110,1.303,69,0.81,91,109,Walters,BC_WLT_DSS,Canexus Corporation,BC_NXC_ISS,NULL
6486,29842,60L092,BC Hydro,BC,British Columbia,1,ac,3.942,2.433,3.942,2.433,69,1.51,79,101,Walters,BC_WLT_DSS,Deep Cove,BC_DCV_DSS,NULL
6487,29843,60L093,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,8.700,5.370,69,3.34,79,101,Wahleach JCT,BC_WAH_JCT,Chilliwack,BC_CHK_DSS,NULL
6488,29844,60L093,BC Hydro,BC,British Columbia,1,ac,5.700,3.519,8.700,5.370,69,3.34,79,101,Atchelitz,BC_ALZ_DSS,Wahleach JCT,BC_WAH_JCT,NULL
6489,29845,60L093KEN,BC Hydro,BC,British Columbia,1,ac,10.712,6.613,10.712,6.613,69,4.12,47,60,Kent JCT,BC_KEN_JCT,Kent,BC_KEN_DSS,NULL
6490,29846,60L093WAH,BC Hydro,BC,British Columbia,1,ac,15.000,9.259,25.000,15.432,69,9.61,66,84,Wahleach JCT,BC_WAH_JCT,Kent JCT,BC_KEN_JCT,NULL
6491,29847,60L093WAH,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,25.000,15.432,69,9.61,66,84,Wahleach Pumping Station JCT,BC_WHP_JCT,Wahleach GS,BC_WAH_GSS,NULL
6492,29848,60L093WAH,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,25.000,15.432,69,9.61,66,84,Kent JCT,BC_KEN_JCT,Wahleach Pumping Station JCT,BC_WHP_JCT,NULL
6493,29849,60L093WHP,BC Hydro,BC,British Columbia,1,ac,0.425,0.262,0.425,0.262,69,0.16,36,39,Wahleach Pumping Station JCT,BC_WHP_JCT,Wahleach Pumping Station,BC_WHP_DSS,NULL
6494,29850,60L094,BC Hydro,BC,British Columbia,1,ac,8.686,5.362,8.686,5.362,69,3.34,79,101,Atchelitz,BC_ALZ_DSS,Chilliwack,BC_CHK_DSS,NULL
6495,29851,60L095,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,28.650,17.685,69,11.01,79,101,Hope Pumping Station JCT,BC_HPS_JCT,Hope,BC_HOP_DSS,NULL
6496,29852,60L095,BC Hydro,BC,British Columbia,1,ac,27.650,17.068,28.650,17.685,69,11.01,79,101,Wahleach GS,BC_WAH_GSS,Hope Pumping Station JCT,BC_HPS_JCT,NULL
6497,29853,60L095HPS,BC Hydro,BC,British Columbia,1,ac,0.297,0.183,0.297,0.183,69,0.11,36,39,Hope Pumping Station JCT,BC_HPS_JCT,Hope Pumping Station,BC_HPS_DSS,NULL
6498,29854,60L097,BC Hydro,BC,British Columbia,1,ac,3.402,2.100,3.402,2.100,69,1.31,81,103,Northgate,BC_NOR_DSS,John Lawson,BC_JLN_DSS,NULL
6499,29855,60L098,BC Hydro,BC,British Columbia,1,ac,13.706,8.461,13.706,8.461,69,5.27,65,65,Culliton Creek GS,BC_CTN_GSS,Cheekye,BC_CKY_DSS,NULL
6500,29856,60L099,BC Hydro,BC,British Columbia,1,ac,7.396,4.566,14.793,9.131,69,5.68,79,101,Hillcrest JCT,BC_HCT_JCT,Glenmore BCH,BC_GLR_DSS,NULL
6501,29857,60L099,BC Hydro,BC,British Columbia,1,ac,7.396,4.566,14.793,9.131,69,5.68,120,155,Cypress,BC_CYP_DSS,Hillcrest JCT,BC_HCT_JCT,NULL
6502,29858,60L099HCT,BC Hydro,BC,British Columbia,1,ac,1.465,0.905,1.465,0.905,69,0.56,79,101,Hillcrest JCT,BC_HCT_JCT,Hillcrest,BC_HCT_DSS,NULL
6503,29859,60L100,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,15.602,9.631,69,6.00,98,103,Nicomekl JCT,BC_NKL_JCT,Nicomekl,BC_NKL_DSS,NULL
6504,29860,60L100,BC Hydro,BC,British Columbia,1,ac,14.602,9.013,15.602,9.631,69,6.00,124,149,McLellan,BC_MLN_DSS,Nicomekl JCT,BC_NKL_JCT,NULL
6505,29861,60L107,BC Hydro,BC,British Columbia,1,ac,2.490,1.537,2.490,1.537,69,0.96,86,109,Nicomekl JCT,BC_NKL_JCT,White Rock,BC_WRK_DSS,NULL
6506,29862,60L128,BC Hydro,BC,British Columbia,1,ac,30.013,18.526,30.013,18.526,69,11.53,36,41,Prevost,BC_PVO_DSS,Lake Cowichan,BC_LCW_DSS,NULL
6507,29863,60L129,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,79.380,49.000,69,30.50,54,65,Marion 3 Creek JCT,BC_M3C_JCT,Canoe Creek JCT,BC_CNK_JCT,NULL
6508,29864,60L129,BC Hydro,BC,British Columbia,1,ac,25.000,15.432,79.380,49.000,69,30.50,54,65,Great Central,BC_GCL_DSS,Doran Taylor JCT,BC_DTR_JCT,NULL
6509,29865,60L129,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,79.380,49.000,69,30.50,54,65,Taylor River Rest Area JCT,BC_TRR_JCT,Haa-Ak-Suuk JCT,BC_HAS_JCT,NULL
6510,29866,60L129,BC Hydro,BC,British Columbia,1,ac,29.380,18.136,79.380,49.000,69,30.50,54,65,Canoe Creek JCT,BC_CNK_JCT,Long Beach,BC_LBH_DSS,NULL
6511,29867,60L129,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,79.380,49.000,69,30.50,54,65,Haa-Ak-Suuk JCT,BC_HAS_JCT,Marion 3 Creek JCT,BC_M3C_JCT,NULL
