transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,Transmission_Line_Reactance,Transmission_Line_Segment_Reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes,starting_node_code,ending_node_code,summer_rating_mw,winter_rating_mw,reactance_ohm,segment_reactance,length_km,voltage_kV,s_nom,name,type,bus0,bus1,length,v_nom
31956,27L,FortisBC,BC,British Columbia,1,ac,13.2,8.148,61.2,37.778,63,23.26,5.02,30,33,Salmo,BC_SLM_DSS,Ymir,BC_YMR_DSS,SLM used for Salmo to avoid confusion with SAL - Saltspring,BC_SLM_DSS,BC_YMR_DSS,30,33,23.26,5.02,61.2,63,33.3333,SLM_DSS_YMR_DSS,63kV,63_SLM_DSS,63_YMR_DSS,13.2,63
31957,27L,FortisBC,BC,British Columbia,1,ac,19.3,11.914,61.2,37.778,63,23.26,7.33,30,33,Ymir,BC_YMR_DSS,Cottonwood,BC_COT_DSS,,BC_YMR_DSS,BC_COT_DSS,30,33,23.26,7.33,61.2,63,33.3333,YMR_DSS_COT_DSS,63kV,63_YMR_DSS,63_COT_DSS,19.3,63
31958,28L,FortisBC,BC,British Columbia,1,ac,19.0,11.728,19.0,11.728,63,7.22,7.22,30,33,Upper Bonnington GS,BC_UBO_GSS,Mill Street,BC_MLS_DSS,Mill Street represents all substations within Nelson Hydro,BC_UBO_GSS,BC_MLS_DSS,30,33,7.22,7.22,19.0,63,33.3333,UBO_GSS_MLS_DSS,63kV,63_UBO_GSS,63_MLS_DSS,19.0,63
31959,2L001,BC Hydro,BC,British Columbia,1,ac,7.92,4.889,97.92,60.444,230,47.0,3.8,209,339,Function Junction,BC_FCN_DSS,Rainbow JCT,BC_RBW_JCT,,BC_FCN_DSS,BC_RBW_JCT,209,339,47.0,3.8,97.92,230,232.2222,FCN_DSS_RBW_JCT,230kV,230_FCN_DSS,230_RBW_JCT,7.92,230
31960,2L001,BC Hydro,BC,British Columbia,1,ac,63.0,38.889,97.92,60.444,230,47.0,30.24,209,339,Pemberton JCT,BC_PEM_JCT,Bridge River TS,BC_BRT_TSS,,BC_PEM_JCT,BC_BRT_TSS,209,339,47.0,30.24,97.92,230,232.2222,PEM_JCT_BRT_TSS,230kV,230_PEM_JCT,230_BRT_TSS,63.0,230
31961,2L001,BC Hydro,BC,British Columbia,1,ac,27.0,16.667,97.92,60.444,230,47.0,12.96,209,339,Rainbow JCT,BC_RBW_JCT,Pemberton JCT,BC_PEM_JCT,,BC_RBW_JCT,BC_PEM_JCT,209,339,47.0,12.96,97.92,230,232.2222,RBW_JCT_PEM_JCT,230kV,230_RBW_JCT,230_PEM_JCT,27.0,230
31962,2L001PEM,BC Hydro,BC,British Columbia,1,ac,0.349,0.215,0.349,0.215,230,0.17,0.17,402,435,Pemberton JCT,BC_PEM_JCT,Pemberton,BC_PEM_DSS,,BC_PEM_JCT,BC_PEM_DSS,402,435,0.17,0.17,0.349,230,446.6667,PEM_JCT_PEM_DSS,230kV,230_PEM_JCT,230_PEM_DSS,0.349,230
31963,2L001RBW,BC Hydro,BC,British Columbia,1,ac,0.453,0.28,0.453,0.28,230,0.22,0.22,402,435,Rainbow JCT,BC_RBW_JCT,Rainbow,BC_RBW_DSS,,BC_RBW_JCT,BC_RBW_DSS,402,435,0.22,0.22,0.453,230,446.6667,RBW_JCT_RBW_DSS,230kV,230_RBW_JCT,230_RBW_DSS,0.453,230
31964,2L002,BC Hydro,BC,British Columbia,1,ac,47.73,29.463,67.73,41.809,230,32.51,22.91,395,455,Rainbow JCT,BC_RBW_JCT,Cheekye,BC_CKY_DSS,,BC_RBW_JCT,BC_CKY_DSS,395,455,32.51,22.91,67.73,230,438.8889,RBW_JCT_CKY_DSS,230kV,230_RBW_JCT,230_CKY_DSS,47.73,230
31965,2L002,BC Hydro,BC,British Columbia,1,ac,19.0,11.728,67.73,41.809,230,32.51,9.12,416,684,Rutherford Creek JCT,BC_RUT_JCT,Rainbow JCT,BC_RBW_JCT,,BC_RUT_JCT,BC_RBW_JCT,416,684,32.51,9.12,67.73,230,462.2222,RUT_JCT_RBW_JCT,230kV,230_RUT_JCT,230_RBW_JCT,19.0,230
31966,2L002,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,67.73,41.809,230,32.51,0.48,416,684,Tisdall,BC_TIS_DSS,Rutherford Creek JCT,BC_RUT_JCT,,BC_TIS_DSS,BC_RUT_JCT,416,684,32.51,0.48,67.73,230,462.2222,TIS_DSS_RUT_JCT,230kV,230_TIS_DSS,230_RUT_JCT,1.0,230
31967,2L002RBW,BC Hydro,BC,British Columbia,1,ac,0.433,0.268,0.433,0.268,230,0.21,0.21,396,482,Rainbow JCT,BC_RBW_JCT,Rainbow,BC_RBW_DSS,,BC_RBW_JCT,BC_RBW_DSS,396,482,0.21,0.21,0.433,230,440.0,RBW_JCT_RBW_DSS,230kV,230_RBW_JCT,230_RBW_DSS,0.433,230
31968,2L002RUT,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,1.0,0.617,230,0.48,0.48,360,454,Rutherford Creek JCT,BC_RUT_JCT,Rutherford Creek GS,BC_RUT_GSS,,BC_RUT_JCT,BC_RUT_GSS,360,454,0.48,0.48,1.0,230,400.0,RUT_JCT_RUT_GSS,230kV,230_RUT_JCT,230_RUT_GSS,1.0,230
31969,2L003,BC Hydro,BC,British Columbia,1,ac,5.272,3.254,5.272,3.254,230,2.53,2.53,395,455,Walters,BC_WLT_DSS,Horne Payne,BC_HPN_DSS,,BC_WLT_DSS,BC_HPN_DSS,395,455,2.53,2.53,5.272,230,438.8889,WLT_DSS_HPN_DSS,230kV,230_WLT_DSS,230_HPN_DSS,5.272,230
31970,2L004,BC Hydro,BC,British Columbia,1,ac,4.6,2.84,22.6,13.951,230,10.85,2.21,378,455,Cambie JCT,BC_CAM_JCT,Kidd #2,BC_KI2_DSS,,BC_CAM_JCT,BC_KI2_DSS,378,455,10.85,2.21,22.6,230,420.0,CAM_JCT_KI2_DSS,230kV,230_CAM_JCT,230_KI2_DSS,4.6,230
31971,2L004,BC Hydro,BC,British Columbia,1,ac,18.0,11.111,22.6,13.951,230,10.85,8.64,378,455,Ingledow,BC_ING_DSS,Cambie JCT,BC_CAM_JCT,,BC_ING_DSS,BC_CAM_JCT,378,455,10.85,8.64,22.6,230,420.0,ING_DSS_CAM_JCT,230kV,230_ING_DSS,230_CAM_JCT,18.0,230
31972,2L004CAM,BC Hydro,BC,British Columbia,1,ac,0.076,0.047,0.076,0.047,230,0.04,0.04,378,455,Cambie JCT,BC_CAM_JCT,Cambie,BC_CAM_DSS,,BC_CAM_JCT,BC_CAM_DSS,378,455,0.04,0.04,0.076,230,420.0,CAM_JCT_CAM_DSS,230kV,230_CAM_JCT,230_CAM_DSS,0.076,230
